lon	lat	2011-2040_PRCPTOT JJA (mm)_RCP45	2011-2040_PRCPTOT JJA (mm)_RCP85	2011-2040_TX30 (days)_RCP45	2011-2040_TX30 (days)_RCP85	2011-2040_PR95PERC (%)_RCP45	2011-2040_PR95PERC (%)_RCP85	2041-2070_PRCPTOT JJA (mm)_RCP45	2041-2070_PRCPTOT JJA (mm)_RCP85	2041-2070_TX30 (days)_RCP45	2041-2070_TX30 (days)_RCP85	2041-2070_PR95PERC (%)_RCP45	2041-2070_PR95PERC (%)_RCP85	2071-2100_PRCPTOT JJA (mm)_RCP45	2071-2100_PRCPTOT JJA (mm)_RCP85	2071-2100_TX30 (days)_RCP45	2071-2100_TX30 (days)_RCP85	2071-2100_PR95PERC (%)_RCP45	2071-2100_PR95PERC (%)_RCP85
9,1913	45,7789	-37	-22	5	4	5	9	-118	-120	19	27	4	14	-71	-194	25	58	13	22
9,2936	45,7797	-33	-31	5	4	3	7	-121	-122	19	27	4	11	-77	-201	25	57	10	20
9,3958	45,7803	-46	-45	4	3	6	4	-142	-132	16	23	5	13	-100	-222	22	54	10	20
9,4981	45,7808	-50	-37	3	3	4	2	-152	-133	12	20	5	5	-111	-228	18	49	7	23
9,6003	45,7813	-61	-11	2	2	2	3	-168	-137	10	17	5	3	-117	-248	15	46	8	20
9,7026	45,7816	-61	-35	2	1	-1	4	-174	-148	8	14	3	4	-118	-269	12	42	8	18
9,8048	45,7818	-69	-44	2	1	-3	5	-175	-165	8	14	5	7	-127	-281	12	41	5	17
9,9070	45,7820	-54	-41	2	1	-1	4	-160	-161	9	16	6	4	-130	-260	14	44	7	21
10,0093	45,7820	-40	-26	2	1	3	7	-153	-140	9	16	8	9	-101	-237	14	44	8	23
10,1115	45,7819	-41	-29	1	1	4	9	-148	-133	6	12	9	11	-104	-229	10	38	12	27
10,2138	45,7818	-55	-44	1	0	2	5	-156	-142	3	6	5	9	-113	-233	4	27	10	27
10,3160	45,7815	-62	-35	0	0	1	9	-159	-143	1	3	7	14	-113	-232	2	18	12	28
10,4183	45,7812	-49	-3	0	0	0	12	-162	-147	0	1	9	16	-106	-245	1	13	14	33
10,5205	45,7807	-44	-32	0	0	-4	11	-176	-161	1	2	11	14	-119	-271	1	17	14	31
10,6228	45,7802	-34	-21	0	0	2	15	-135	-135	2	4	15	22	-97	-221	3	23	17	37
